"LineName"	"MaleParent"	"FemaleParent"
CP15-2040	CP94-2059	CP08-1553
CP15-2041	CP94-2059	CP08-1553
CP15-2042	CP09-2002	POLY13-007
CP15-2043	CP09-2002	POLY13-007
CP15-2044	CP09-2002	POLY13-007
CP15-2045	CP09-2002	POLY13-007
CP15-2046	CP09-2002	POLY13-007
CP15-2047	CP92-1167	POLY13-007
CP15-2048	CP92-1167	POLY13-007
CP15-2049	CP92-1167	POLY13-007
CP15-2050	CP08-1183	POLY13-007
CP15-2051	CP08-1183	POLY13-007
CP15-2052	CPCL97-0393	POLY13-007
CP15-2053	CPCL97-0393	POLY13-007
CP15-2054	CPCL97-0393	POLY13-007
CP15-2055	CPCL97-0393	POLY13-007
CP15-2056	CP08-1553	POLY13-007
CP15-2057	CP08-1553	POLY13-007
CP15-2058	CP08-1553	POLY13-007
CP15-2059	CP08-1553	POLY13-007
CP15-2060	CP08-1553	POLY13-007
CP15-2061	CP08-1553	POLY13-007
CP15-2062	CP08-1553	POLY13-007
CP15-2063	CP08-1553	POLY13-007
CP15-2064	CP08-1553	POLY13-007
CP15-2065	CP08-1965	POLY13-007
CP15-2066	CP08-1965	POLY13-007
CP15-2067	CP08-1965	POLY13-007
CP15-2068	CP08-1965	POLY13-007
CP15-2069	CP08-1965	POLY13-007
CP15-2070	CP08-1965	POLY13-007
CP15-2071	CP08-1965	POLY13-007
CP15-2072	CP08-1965	POLY13-007
CP15-2073	CP97-1777	POLY13-007
CP15-2074	CP97-1777	POLY13-007
CP15-2075	CP08-1995	CP03-1026
CP15-2076	CP08-1995	CP03-1026
CP15-2077	CP08-1995	CP03-1026
CP15-2078	CP08-1995	CP03-1026
CP15-2079	CP08-1995	CP05-1616
CP15-2080	CP08-1995	CP05-1616
CP15-2081	CPCL02-8021	CP05-1616
CP15-2082	CPCL02-8021	CP05-1616
CP15-2083	CP97-1777	CP08-1553
CP15-2084	CP08-1553	POLY13-009
CP15-2085	CP08-1553	POLY13-009
CP15-2086	CP08-1553	POLY13-009
CP15-2087	CP08-1553	POLY13-009
CP15-2088	CP08-1553	POLY13-009
CP15-2089	CP08-1553	POLY13-009
CP15-2090	CP08-1553	POLY13-009
CP15-2091	CP08-1553	POLY13-009
CP15-2092	CP08-1553	POLY13-009
CP15-2093	CP06-2425	POLY13-009
CP15-2094	CP06-2425	POLY13-009
CP15-2095	CP05-1616	POLY13-011
CP15-2096	CP05-1616	POLY13-011
CP15-2097	CP05-1616	POLY13-011
CP15-2098	CP05-1616	POLY13-011
CP15-2099	CP05-1616	POLY13-011
CP15-2100	CP08-1553	POLY13-011
CP15-2101	CP08-1553	POLY13-011
CP15-2102	CP01-2390	CP05-1616
CP15-2103	CP01-2390	CP05-1616
CP15-2104	CP01-2390	CP05-1616
CP15-2105	CP01-2390	CP05-1616
CP15-2106	CP01-2390	CP05-1616
CP15-2107	CP01-2390	CP05-1616
CP15-2108	CP01-2390	CP05-1616
CP15-2109	CP01-2390	CP05-1616
CP15-2110	CP01-2390	CP05-1616
CP15-2111	CP01-2390	CP05-1616
CP15-2112	CP01-2390	CP05-1616
CP15-2113	CP01-2390	CP05-1616
CP15-2114	CP01-2390	CP05-1616
CP15-2115	CP01-2390	CP05-1616
CP15-2116	CP01-2390	CP05-1616
CP15-2117	CP09-2400	CP05-1616
CP15-2118	CP09-2400	CP05-1616
CP15-2119	CP09-2400	CP05-1616
CP15-2120	CP09-2400	CP05-1616
CP15-2121	CP09-1132	CP08-1553
CP15-2122	CP09-2392	CP08-1553
CP15-2123	CP09-2392	CP08-1553
CP15-2124	CP09-2400	CP08-1553
CP15-2125	CP09-2400	CP08-1553
CP15-2126	CP09-2400	CP08-1553
CP15-2127	CP09-2400	CP08-1553
CP15-2128	CPCL05-1201	CP56-0059
CP15-2129	CL84-3152	CP08-2506
CP15-2130	CP05-1616	CP08-2506
CP15-2131	CP09-1132	CP08-2506
CP15-2132	CL84-3152	CP97-1777
CP15-2133	CP01-2390	CP56-0059
CP15-2134	CP01-2390	CP56-0059
CP15-2135	CP01-2390	CP56-0059
CP15-2136	CP03-1341	POLY13-012
CP15-2137	CP03-1341	POLY13-012
CP15-2138	CP03-1341	POLY13-012
CP15-2139	CP03-1341	POLY13-012
CP15-2140	CP04-1935	POLY13-012
CP15-2141	CP04-1935	POLY13-012
CP15-2142	CP92-1167	POLY13-012
CP15-2143	CP92-1167	POLY13-012
CP15-2144	CP92-1167	POLY13-012
CP15-2145	CP92-1167	POLY13-012
CP15-2146	CP01-2390	CP97-1777
CP15-2147	CP01-2390	CP97-1777
CP15-2148	CP09-4746	CP01-2390
CP15-2149	CP09-4746	CP01-2390
CP15-2150	CP08-1553	CP92-1167
CP15-2151	CP09-1874	CP92-1167
CP15-2152	CP09-1874	CP92-1167
CP15-2153	CP09-1874	CP92-1167
CP15-2154	CP09-2002	POLY13-013
CP15-2155	CPCL97-2730	CP05-1616
CP15-2156	CPCL97-2730	CP05-1616
CP15-2157	CPCL97-2730	CP05-1616
CP15-2158	CP06-2897	POLY13-013
CP15-2159	CP06-2897	POLY13-013
CP15-2160	CP06-2897	POLY13-013
CP15-2161	CP08-2173	POLY13-013
CP15-2162	CP08-2173	POLY13-013
CP15-2163	CP08-2173	POLY13-013
CP15-2164	CP08-2173	POLY13-013
CP15-2165	CP08-2173	POLY13-013
CP15-2166	CP08-2173	POLY13-013
CP15-2167	CP08-2173	POLY13-013
CP15-2168	CP09-1874	POLY13-013
CP15-2169	CP09-1874	POLY13-013
CP15-2170	CP94-1628	POLY13-013
CP15-2171	CP97-1989	POLY13-013
CP15-2172	CP97-1777	POLY13-013
CP15-2173	CP97-1777	POLY13-013
CP15-2174	CP97-1777	POLY13-013
CP15-2175	CP97-1777	POLY13-013
CP15-2176	CP04-1250	POLY13-013
CP15-2177	CP84-1198	CP09-1385
CP15-2178	CP84-1198	CP09-1385
CP15-2179	CPCL05-1102	CP09-1385
CP15-2180	CPCL05-1201	CP09-1385
CP15-2181	CPCL05-1201	CP09-1385
CP15-2182	CPCL05-1201	CP09-1385
CP15-2183	CPCL05-1201	CP09-1385
CP15-2184	CPCL05-1201	CP09-1385
CP15-2185	CPCL05-1201	CP09-1385
CP15-2186	CL88-4730	CP04-1935
CP15-2187	CL88-4730	CP04-1935
CP15-2188	CL88-4730	CP04-1935
CP15-2189	CP09-2400	CP04-1935
CP15-2190	CP09-2400	CP04-1935
CP15-2191	CP09-2400	CP04-1935
CP15-2192	CP09-2400	CP04-1935
CP15-2193	CP09-2400	CP04-1935
CP15-2194	CP84-1198	CP05-1616
CP15-2195	B35-0009	CP07-1746
CP15-2196	B35-0009	CP07-1746
CP15-2197	B35-0009	CP07-1746
CP15-2198	B35-0009	CP07-1746
CP15-2199	B35-0009	CP07-1746
CP15-2200	CPCL05-1201	CP07-1746
CP15-2201	CPCL05-1201	CP07-1746
CP15-2202	CPCL05-1201	CP07-1746
CP15-2203	CP94-1628	CP07-1746
CP15-2204	CP09-1390	CP07-1746
CP15-2205	CP09-1390	CP07-1746
CP15-2206	CP09-1390	CP07-1746
CP15-2207	CP09-1390	CP07-1746
CP15-2208	B35-0009	CP09-2067
CP15-2209	B35-0009	CP09-2067
CP15-2210	B35-0009	CP09-2067
CP15-2211	CP06-2400	CP09-2067
CP15-2212	CP06-2400	CP09-2067
CP15-2213	CP06-2400	CP09-2067
CP15-2214	CP72-2086	CP09-2067
CP15-2215	CP84-1198	CP01-2390
CP15-2216	CP84-1198	CP01-2390
CP15-2217	CP84-1198	CP01-2390
CP15-2218	CP09-1385	CP01-2390
CP15-2219	CP09-1385	CP01-2390
CP15-2220	CP09-1385	CP01-2390
CP15-2221	CP09-1385	CP01-2390
CP15-2222	CP92-1167	CP01-2390
CP15-2223	CP92-1167	CP01-2390
CP15-2224	CP92-1167	CP01-2390
CP15-2225	CP92-1167	CP01-2390
CP15-2226	CP92-1167	CP01-2390
CP15-2227	CP92-1167	CP01-2390
CP15-2228	CP92-1167	CP01-2390
CP15-2229	CP97-1777	CP01-2390
CP15-2230	ISD24	CP01-2390
CP15-2231	ISD24	CP01-2390
CP15-2232	CP06-3103	CP05-1526
CP15-2233	CP06-3103	CP05-1526
CP15-2234	CP06-3103	CP05-1526
CP15-2235	CP07-1118	CP05-1526
CP15-2236	CP07-1118	CP05-1526
CP15-2237	CP07-1118	CP05-1526
CP15-2238	CP07-1118	CP05-1526
CP15-2239	CP07-1118	CP05-1526
CP15-2240	CP07-1118	CP05-1526
CP15-2241	CP07-1118	CP05-1526
CP15-2242	CP07-1118	CP05-1526
CP15-2243	CP07-2547	CP05-1526
CP15-2244	CP08-2173	CP05-1526
CP15-2245	CP08-2173	CP05-1526
CP15-2246	CP08-2173	CP05-1526
CP15-2247	CP08-2173	CP05-1526
CP15-2248	CP08-2173	CP05-1526
CP15-2249	CP08-2173	CP05-1526
CP15-2250	CP08-2173	CP05-1526
CP15-2251	CP08-2173	CP05-1526
CP15-2252	CP08-2173	CP05-1526
CP15-2253	CP08-2173	CP05-1526
CP15-2254	CP09-1236	CP05-1526
CP15-2255	CP09-1236	CP05-1526
CP15-2256	CP09-1236	CP05-1526
CP15-2257	CPCL97-2730	CP05-1526
CP15-2258	CPCL97-2730	CP05-1526
CP15-2259	CPCL97-2730	CP05-1526
CP15-2260	CPCL97-2730	CP05-1526
CP15-2261	CPCL97-2730	CP05-1526
CP15-2262	CPCL97-2730	CP05-1526
CP15-2263	CPCL97-2730	CP05-1526
CP15-2264	CPCL97-2730	CP05-1526
CP15-2265	CPCL97-2730	CP05-1526
CP15-2266	CPCL97-2730	CP05-1526
CP15-2267	CPCL97-2730	CP05-1526
CP15-2268	CPCL97-2730	CP05-1526
CP15-2269	CPCL97-2730	CP05-1526
CP15-2270	CPCL97-2730	CP05-1526
CP15-2271	CPCL97-2730	CP05-1526
CP15-2272	CPCL97-2730	CP05-1526
CP15-2273	CP56-0059	CP05-1616
CP15-2274	CP92-1167	CP05-1616
CP15-2275	CP92-1167	CP05-1616
CP15-2276	CP92-1167	CP05-1616
CP15-2277	CP92-1167	CP05-1616
CP15-2278	CP95-1039	CP05-1526
CP15-2279	CP95-1039	CP05-1526
CP15-2280	Ho11-0512	HoCP09-0802
CP15-2281	Ho11-0508	POLY13-016
CP15-2282	B35-0009	CP05-1616
CP15-2283	B35-0009	CP05-1616
CP15-2284	B35-0009	CP05-1616
CP15-2285	B35-0009	CP05-1616
CP15-2286	B35-0009	CP05-1616
CP15-2287	B35-0009	CP05-1616
CP15-2288	CPCL02-8007	CP05-1616
CP15-2289	CP07-1746	CP05-1616
CP15-2290	CP07-1746	CP05-1616
CP15-2291	CP07-1746	CP05-1616
CP15-2292	CP07-1746	CP05-1616
CP15-2293	CP07-1746	CP05-1616
CP15-2294	CP07-1746	CP05-1616
CP15-2295	CP07-1746	CP05-1616
CP15-2296	CP07-1746	CP05-1616
CP15-2297	CP07-1746	CP05-1616
CP15-2298	CP07-1746	CP05-1616
CP15-2299	CP07-1746	CP05-1616
CP15-2300	CP06-2664	CP09-1512
CP15-2301	CP06-2664	CP09-1512
CP15-2302	CP06-2664	CP09-1512
CP15-2303	CP06-2664	CP09-1512
CP15-2304	CP06-2664	CP09-1512
CP15-2305	CP06-2664	CP09-1512
CP15-2306	CP09-1137	CP01-2390
CP15-2307	CP09-1137	CP01-2390
CP15-2308	CP09-1137	CP01-2390
CP15-2309	CP09-1137	CP01-2390
CP15-2310	CP07-2317	CP09-1512
CP15-2311	CP07-2317	CP09-1512
CP15-2312	CPCL99-2651	CP84-1198
CP15-2313	CPCL99-2651	CP84-1198
CP15-2314	CPCL99-2651	CP84-1198
CP15-2315	CPCL99-2651	CP84-1198
CP15-2316	CPCL99-2651	CP84-1198
CP15-2317	CPCL99-2651	CP92-1167
CP15-2318	CPCL99-2651	CP92-1167
CP15-2319	CP09-1390	CP92-1167
CP15-2320	CP09-1390	CP92-1167
CP15-2321	CP09-1390	CP92-1167
CP15-2322	CP09-1390	CP92-1167
CP15-2323	CP09-1390	CP92-1167
CP15-2324	CPCL05-1201	CP92-1167
CP15-2325	CPCL05-1201	CP92-1167
CP15-2326	CPCL05-1201	CP92-1167
CP15-2327	CP07-2547	POLY13-017
CP15-2328	CP07-2547	POLY13-017
CP15-2329	CP07-2547	POLY13-017
CP15-2330	CP07-2547	POLY13-017
CP15-2331	CP07-2547	POLY13-017
CP15-2332	CP07-1118	POLY13-017
CP15-2333	CP07-1118	POLY13-017
CP15-2334	CP07-1118	POLY13-017
CP15-2335	CP07-1118	POLY13-017
CP15-2336	CP07-1118	POLY13-017
CP15-2337	CP07-1118	POLY13-017
CP15-2338	CP07-1118	POLY13-017
CP15-2339	CP07-1118	POLY13-017
CP15-2340	CP07-1118	POLY13-017
CP15-2341	CP84-1198	POLY13-017
CP15-2342	CP84-1198	POLY13-017
CP15-2343	CP84-1198	POLY13-017
CP15-2344	CP94-2059	CP01-2390
CP15-2345	CP94-2059	CP01-2390
CP15-2346	B35-0009	CP01-2390
CP15-2347	B35-0009	CP01-2390
CP15-2348	B35-0009	CP01-2390
CP15-2349	B35-0009	CP01-2390
CP15-2350	B35-0009	CP01-2390
CP15-2351	B35-0009	CP01-2390
CP15-2352	CP04-1250	CP01-2390
CP15-2353	CP04-1250	CP01-2390
CP15-2354	CP07-1746	CP01-2390
CP15-2355	CP89-2143	CP01-2390
CP15-2356	CP89-2143	CP01-2390
CP15-2357	CP97-1989	CP01-2390
CP15-2358	CP97-1989	CP01-2390
CP15-2359	CP97-1989	CP01-2390
CP15-2360	CP09-1390	CP07-2547
CP15-2361	CP09-1390	CP07-2547
CP15-2362	CP09-1390	CP07-2547
CP15-2363	CP89-2143	CP07-2547
CP15-2364	CP94-2059	CP07-2547
CP15-2365	CP94-2059	CP07-2547
CP15-2366	CP94-2059	CP07-2547
CP15-2367	CP94-2059	CP07-2547
CP15-2368	CP94-2059	CP07-2547
CP15-2369	CP09-1390	CP72-2086
CP15-2370	CP09-1390	CP72-2086
CP15-2371	CP05-1526	CP72-2086
CP15-2372	CP05-1526	CP72-2086
CP15-2373	CP05-1526	CP72-2086
CP15-2374	CP94-1628	CP72-2086
CP15-2375	CP94-1628	CP72-2086
CP15-2376	CP09-1390	CP84-1198
CP15-2377	CP09-1390	CP84-1198
CP15-2378	CP09-1390	CP84-1198
CP15-2379	CP09-1390	CP84-1198
CP15-2380	CP09-1390	CP84-1198
CP15-2381	B35-0009	CP84-1198
CP15-2382	B35-0009	CP84-1198
CP15-2383	B35-0009	CP84-1198
CP15-2384	B35-0009	CP84-1198
CP15-2385	B35-0009	CP84-1198
CP15-2386	B35-0009	CP84-1198
CP15-2387	B35-0009	CP84-1198
CP15-2388	B35-0009	CP84-1198
CP15-2389	B35-0009	CP84-1198
CP15-2390	B35-0009	CP84-1198
CP15-2391	B35-0009	CP84-1198
CP15-2392	B35-0009	CP84-1198
CP15-2393	B35-0009	CP84-1198
CP15-2394	B35-0009	CP84-1198
CP15-2395	B35-0009	CP84-1198
CP15-2396	B35-0009	CP84-1198
CP15-2397	B35-0009	CP84-1198
CP15-2398	CP01-2390	CP84-1198
CP15-2399	CP01-2390	CP84-1198
CP15-2400	CP01-2390	CP84-1198
CP15-2401	CP01-2390	CP84-1198
CP15-2402	CP01-2390	CP84-1198
CP15-2403	CP07-2134	CP84-1198
CP15-2404	CP07-2134	CP84-1198
CP15-2405	CPCL05-1791	CP84-1198
CP15-2406	CPCL05-1791	CP84-1198
CP15-2407	CPCL05-1791	CP84-1198
CP15-2408	CP09-2035	CP84-1198
CP15-2409	CP09-2035	CP84-1198
CP15-2410	CP09-2035	CP84-1198
CP15-2411	CP09-2035	CP84-1198
CP15-2412	CP09-2067	CP84-1198
CP15-2413	CP09-2067	CP84-1198
CP15-2414	CP09-2067	CP84-1198
CP15-2415	CP09-2067	CP84-1198
CP15-2416	CP09-2067	CP84-1198
CP15-2417	CP09-2067	CP84-1198
CP15-2418	CP89-2143	CP09-1512
CP15-2419	CP89-2143	CP09-1512
CP15-2420	CP89-2143	CP09-1512
CP15-2421	CP89-2143	CP09-1512
CP15-2422	HoCP05-0927	CP01-2390
CP15-2423	CP94-1628	CP07-2547
CP15-2424	CP94-1628	CP07-2547
CP15-2425	CPCL05-1791	CP07-2547
CP15-2426	CPCL05-1791	CP07-2547
CP15-2427	CP95-1039	CP07-2547
CP15-2428	CP95-1039	CP07-2547
CP15-2429	CP95-1039	CP07-2547
CP15-2430	CP95-1039	CP07-2547
CP15-2431	CP05-1616	CP84-1198
CP15-2432	CP06-2400	CP84-1198
CP15-2433	CP06-2400	CP84-1198
CP15-2434	CP06-2400	CP84-1198
CP15-2435	CP06-2400	CP84-1198
CP15-2436	CP06-2664	CP84-1198
CP15-2437	CP06-2664	CP84-1198
CP15-2438	CP06-2664	CP84-1198
CP15-2439	CP06-2664	CP84-1198
CP15-2440	CP06-2664	CP84-1198
CP15-2441	CP07-2046	CP84-1198
CP15-2442	CP07-2046	CP84-1198
CP15-2443	CP80-1827	CP72-2086
CP15-2444	Ho09-0854	HoCP09-0814
CP15-2445	Ho11-0519	HoCP96-0540
CP15-2446	CP89-2377	CP01-2390
CP15-2447	CP89-2377	CP01-2390
CP15-2448	CP07-2262	CP84-1198
CP15-2449	CP07-2547	CP84-1198
CP15-2450	CP07-2547	CP84-1198
CP15-2451	CP07-2547	CP84-1198
CP15-2452	CP07-2547	CP84-1198
CP15-2453	CP07-2547	CP84-1198
CP15-2454	CP07-2547	CP84-1198
CP15-2455	CP07-2547	CP84-1198
CP15-2456	CP07-2547	CP84-1198
CP15-2457	CP88-1762	CP06-2400
CP15-2458	CP88-1762	CP06-2400
CP15-2459	CP06-2897	CP06-2400
CP15-2460	CP06-2897	CP06-2400
CP15-2461	CP06-2897	CP06-2400
CP15-2462	CP06-2897	CP06-2400
CP15-2463	CP06-2897	CP06-2400
CP15-2464	CP92-1167	CP06-2400
CP15-2465	CP92-1167	CP06-2400
CP15-2466	CP92-1167	CP06-2400
CP15-2467	CP92-1167	CP06-2400
CP15-2468	CP92-1167	CP06-2400
CP15-2469	CP08-2349	CP07-2547
CP15-2470	CP08-2349	CP07-2547
CP15-2471	CP08-2349	CP07-2547
CP15-2472	CP08-2349	CP07-2547
CP15-2473	CP08-2349	CP07-2547
CP15-2474	CP08-2349	CP07-2547
CP15-2475	CP08-2349	CP07-2547
CP15-2476	CP08-2349	CP07-2547
CP15-2477	CP08-2349	CP07-2547
CP15-2478	CP08-2349	CP07-2547
CP15-2479	CP08-2349	CP07-2547
CP15-2480	CP08-2349	CP07-2547
CP15-2481	CPCL99-2651	CP07-2547
CP15-2482	CPCL99-2651	CP07-2547
CP15-2483	CPCL99-2651	CP07-2547
CP15-2484	CPCL99-2651	CP07-2547
CP15-2485	CP88-1762	CP07-2547
CP15-2486	CP88-1762	CP07-2547
CP15-2487	CP07-1118	CP84-1198
CP15-2488	CP07-1118	CP84-1198
CP15-2489	CP07-1118	CP84-1198
CP15-2490	CP07-1118	CP84-1198
CP15-2491	CP09-1848	CP84-1198
CP15-2492	CP06-2897	CP07-2547
CP15-2493	CP00-1630	CP72-2086
CP15-2494	CP00-1630	CP72-2086
CP15-2495	CP00-1630	CP72-2086
CP15-2496	CP00-1630	CP72-2086
CP15-2497	CP06-2897	CP72-2086
CP15-2498	CP07-2262	CP72-2086
CP15-2499	CP94-1628	CP06-2664
CP15-2500	CP92-1167	CP06-2664
CP15-2501	CP92-1167	CP06-2664
CP15-2502	CP92-1167	CP06-2664
CP15-2503	CP92-1167	CP06-2664
CP15-2504	CP92-1167	CP06-2664
CP15-2505	CP92-1167	CP06-2664
CP15-2506	CP01-2390	CP06-2400
CP15-2507	CP01-2390	CP06-2400
CP15-2508	CP00-1630	CP06-2400
CP15-2509	CP00-1630	CP06-2400
CP15-2510	CP00-1630	CP06-2400
CP15-2511	CP00-1630	CP06-2400
CP15-2512	CP07-2547	CP06-2400
CP15-2513	CP07-2547	CP06-2400
CP15-2514	CP07-2547	CP06-2400
CP15-2515	CL88-2747	CP06-2400
CP15-2516	CP95-1039	CP06-2400
CP15-2517	CP95-1039	CP06-2400
CP15-2518	CP00-1630	CP06-2897
CP15-2519	CPCL05-1201	CP06-2897
CP15-2520	CP07-1527	CP07-2547
CP15-2521	CP07-1527	CP07-2547
CP15-2522	CP07-1527	CP07-2547
CP15-2523	CP07-1527	CP07-2547
CP15-2524	CP04-1935	CP07-2547
CP15-2525	Ho07-0613	CP06-2400
CP15-2526	Ho07-0613	CP06-2400
CP15-2527	CL89-5189	CP06-2400
CP15-2528	CL89-5189	CP06-2400
CP15-2529	CL89-5189	CP06-2400
CP15-2530	CL89-5189	CP06-2400
CP15-2531	CL89-5189	CP06-2400
CP15-2532	CL89-5189	CP06-2400
CP15-2533	CL89-5189	CP06-2400
CP15-2534	CL89-5189	CP06-2400
CP15-2535	CP07-2144	CP06-2400
CP15-2536	CP07-2144	CP06-2400
CP15-2537	CP07-2144	CP06-2400
CP15-2538	CP06-2664	CP06-2400
CP15-2539	CP06-2664	CP06-2400
CP15-2540	CP06-2664	CP06-2400
CP15-2541	CP09-2392	CP06-2400
CP15-2542	CP09-2392	CP06-2400
CP15-2543	CP09-2392	CP06-2400
CP15-2544	CP09-2392	CP06-2400
CP15-2545	CP09-2392	CP06-2400
CP15-2546	CP09-2392	CP06-2400
CP15-2547	Ho07-0613	CP07-2547
CP15-2548	Ho07-0613	CP07-2547
CP15-2549	Ho07-0613	CP07-2547
CP15-2550	Ho07-0613	CP07-2547
CP15-2551	CP00-1630	CP07-2547
CP15-2552	CP00-1630	CP07-2547
CP15-2553	CP00-1630	CP07-2547
CP15-2554	CP00-1630	CP07-2547
CP15-2555	CP00-1630	CP07-2547
CP15-2556		
CP15-2557		
CP15-2558		
CP15-2559		
CP15-2560		
CP15-2561		
CP15-2562		
CP15-2563		
CP15-2564		
CP15-2565	unknown	unknown
CP15-2566		
CP15-2567		
CP15-2568		
CP15-2569		
CP15-2570		
CP15-2571		
CP15-2572		
CP15-2573		
CP15-2574		
CP15-2575	unknown	unknown
CP15-2576		
CP15-2577		
CP15-2578		
CP15-2579		
CP15-2580		
CP15-2581		
CP15-2582		
CP15-2583		
CP15-2584		
CP15-2701		
CP15-2704		
CP15-3103		
CP15-4026	CP04-1935	POLY12-35
CP15-4027	Ho11-9629	CP09-4160
CP15-4028	CL88-2747	CP04-1844
CP15-4029	CL88-2747	CP04-1844
CP15-4034	CL88-2747	CP04-1844
CP15-4035	CL88-2747	CP04-1844
CP15-4040	CL88-2747	CP04-1844
CP15-4041	CL88-2747	CP04-1844
CP15-4042	CL88-2747	CP04-1844
CP15-4048	CP06-2274	CP04-1844
CP15-4049	CP04-1566	CP88-1762
CP15-4050	CP04-1566	CP88-1762
CP15-4051	CP04-1566	CP88-1762
CP15-4052	CP04-1566	CP88-1762
CP15-4054	CP04-1566	CP88-1762
CP15-4056	CP03-1026	CP88-1762
CP15-4057	CP03-1026	CP88-1762
CP15-4058	CP03-1026	CP88-1762
CP15-4059	CP03-1026	CP88-1762
CP15-4060	CP03-1026	CP88-1762
CP15-4061	CP03-1026	CP88-1762
CP15-4062	CP03-1026	CP88-1762
CP15-4063	CP03-1026	CP88-1762
CP15-4064	CP04-1566	CL88-2747
CP15-4065	CP04-1566	CL88-2747
CP15-4066	CP04-1566	CL88-2747
CP15-4067	CP04-1566	CL88-2747
CP15-4068	CP04-1566	CL88-2747
CP15-4069	CP04-1566	CL88-2747
CP15-4070	CP04-1566	CL88-2747
CP15-4072	CP08-2105	CL88-2747
CP15-4075	CP08-2105	CL88-2747
CP15-4076	CPCL02-7610	MX10-01
CP15-4077	CPCL02-7610	MX10-01
CP15-4078	CPCL02-7610	MX10-01
CP15-4079	CPCL05-1791	MX10-02
CP15-4080	CPCL05-1791	MX10-02
CP15-4081	CPCL05-1791	MX10-02
CP15-4083	CPCL05-1791	MX10-02
CP15-4084	CPCL05-1791	MX10-02
CP15-4087	CPCL05-1791	MX10-02
CP15-4088	CPCL05-1791	MX10-02
CP15-4090	CPCL05-1791	MX10-02
CP15-4092	CPCL05-1791	MX10-02
CP15-4093	CP04-1844	POLY10-18
CP15-4094	CP04-1844	POLY10-18
CP15-4095	CP04-1844	POLY10-18
CP15-4096	CP04-1844	POLY10-18
CP15-4097	CP04-1844	POLY10-18
CP15-4098	CP04-1844	POLY10-18
CP15-4101	CP04-1844	POLY10-18
CP15-4102	CP04-1844	CPCL02-8021
CP15-4105	CP04-1844	CPCL02-8021
CP15-4107	CP04-1844	CPCL02-8021
CP15-4108	CP04-1844	CPCL02-8021
CP15-4109	CP04-1844	CPCL02-8021
CP15-4110	CP04-1844	CPCL02-8021
CP15-4111	CP04-1844	CPCL02-8021
CP15-4112	CP04-1844	CPCL02-8021
CP15-4113	CP04-1844	CPCL02-8021
CP15-4115	CP94-1200	CPCL02-8021
CP15-4116	CP94-1200	CPCL02-8021
CP15-4117	CP94-1200	CPCL02-8021
CP15-4120	CP94-1200	CPCL02-8021
CP15-4124	CP94-1200	CPCL02-8021
CP15-4126	CP94-1200	CPCL02-8021
CP15-4128	CP94-1200	CPCL02-8021
CP15-4129	CP94-1200	CPCL02-8021
CP15-4130	CP94-1200	CPCL02-8021
CP15-4131	CP94-1200	CPCL02-8021
CP15-4136	CP84-1591	CP94-2059
CP15-4138	CP84-1591	CP94-2059
CP15-4141	CP84-1591	CP94-2059
CP15-4143	CP84-1591	CP94-2059
CP15-4145	CP84-1591	CP94-2059
CP15-4147	CP84-1591	CP94-2059
CP15-4148	unknown	unknown
CP15-4149	CL89-5189	CP92-1167
CP15-4150	CL89-5189	CP92-1167
CP15-4151	CL89-5189	CP92-1167
CP15-4159	CP06-2335	CP92-1167
CP15-4162	CP02-2281	CP01-2390
CP15-4164	CP02-2281	CP01-2390
CP15-4165	CP02-2281	CP01-2390
CP15-4166	CP02-2281	CP01-2390
CP15-4169	CP02-2281	CP01-2390
CP15-4170	CP02-2281	CP01-2390
CP15-4173	CP02-2281	CP01-2390
CP15-4174	CP02-2281	CP01-2390
CP15-4176	CP02-2281	CPCL02-8021
CP15-4177	CP02-2281	CPCL02-8021
CP15-4178	CP02-2281	CPCL02-8021
CP15-4182	CP02-2281	CPCL02-8021
CP15-4184	CP02-2281	CPCL02-8021
CP15-4185	CP02-2281	CPCL02-8021
CP15-4187	CPCL06-3272	US01-1184
CP15-4188	CPCL06-3272	US01-1184
CP15-4189	CPCL06-3272	US01-1184
CP15-4190	CPCL06-3272	US01-1184
CP15-4191	CPCL06-3272	US01-1184
CP15-4192	CPCL06-3272	US01-1184
CP15-4193	CC93-0418	POLY12-016
CP15-4194	CC93-0418	POLY12-016
CP15-4195	CC93-0418	POLY12-016
CP15-4199	US74-1183	US87-1016
CP15-4204	US74-1183	US87-1016
CP15-4205	CP04-1844	POLY12-018
CP15-4208	CP04-1844	POLY12-018
CP15-4209	CP04-1844	POLY12-018
CP15-4210	CP04-1844	POLY12-018
CP15-4211	CP04-1844	POLY12-018
CP15-4212	CP04-1844	POLY12-018
CP15-4215	CP04-1844	POLY12-018
CP15-4217	CP04-1844	POLY12-018
CP15-4219	CP04-1844	POLY12-018
CP15-4220	CP04-1844	POLY12-22
CP15-4221	CP04-1844	POLY12-22
CP15-4222	CP03-1912	CP08- 1553
CP15-4223	CP03-1912	CP08- 1553
CP15-4224	CP03-1912	CP08- 1553
CP15-4226	CP03-1912	CP08- 1553
CP15-4229	CP03-1912	CP08- 1553
CP15-4230	CP03-1912	CP08- 1553
CP15-4237	CP03-1912	CP08- 1553
CP15-4238	CP03-1912	CP08- 1553
CP15-4239	CP03-1912	CP08- 1553
CP15-4244	CP03-1912	CP08- 1553
CP15-4245	CP03-1912	CP08- 1553
CP15-4246	CP03-1912	CP08- 1553
